Employee ID,StartDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,Age
2944,2019-05-10,Production Technician I,WBL,Active,Part-Time,Zone C,Part-Time,Production       ,General - Eng,1952-08-04,MA,Female,Other,Widowed,Needs Improvement,1,2023-05-21,2,4,1,2023-02-17,Communication Skills,Internal,Passed,4,502.56,67
2945,2019-09-03,Production Technician I,NEL,Terminated,Full-Time,Zone B,Temporary,Production       ,Aerial,1976-08-21,MA,Male,White,Widowed,Needs Improvement,4,2022-09-21,4,2,1,2023-07-01,Communication Skills,External,Failed,5,826.82,43
2946,2018-09-13,Production Technician II,BPC,Active,Contract,Zone A,Full-Time,Production       ,Splicing,1984-06-29,MA,Male,Black,Divorced,Needs Improvement,2,2023-01-20,4,5,3,2023-07-12,Leadership Development,Internal,Failed,4,655.83,34
2947,2021-06-10,Production Technician II,CCDR,Active,Part-Time,Zone C,Temporary,Production       ,Wireline Construction,1958-08-18,MA,Male,Asian,Divorced,Fully Meets,1,2023-11-02,3,4,2,2022-08-13,Project Management,External,Incomplete,1,543.81,63
2950,2018-09-14,Production Technician II,MSC,Terminated,Part-Time,Zone C,Temporary,Production       ,People Services,1943-04-01,MA,Female,White,Married,Needs Improvement,4,2022-08-21,3,3,5,2023-03-19,Technical Skills,Internal,Completed,2,331.52,75
2951,2019-05-26,Production Technician II,TNS,Active,Full-Time,Zone C,Part-Time,Production       ,General - Con,1943-05-10,MA,Female,Black,Widowed,Fully Meets,2,2023-05-31,3,1,3,2022-09-07,Leadership Development,External,Passed,3,973.96,76
2952,2019-07-05,Production Technician II,PYZ,Active,Contract,Zone C,Full-Time,Production       ,General - Eng,1952-04-26,MA,Female,Black,Widowed,Fully Meets,4,2023-01-04,5,3,2,2023-05-08,Communication Skills,Internal,Completed,3,149.09,67
2953,2019-11-05,Production Technician I,TNS,Active,Full-Time,Zone B,Full-Time,Production       ,Field Operations,1957-03-19,MA,Male,Other,Widowed,Fully Meets,5,2023-01-06,2,3,4,2022-12-11,Leadership Development,External,Incomplete,4,925.16,62
2954,2019-07-22,Production Technician I,WBL,Active,Part-Time,Zone B,Part-Time,Production       ,Field Operations,1955-10-08,MA,Female,Black,Widowed,Fully Meets,2,2023-07-24,5,2,1,2022-10-23,Project Management,External,Passed,2,833.13,64
2955,2020-09-21,Production Technician I,PYZ,Active,Full-Time,Zone A,Part-Time,Production       ,General - Con,1959-06-14,MA,Male,Other,Married,Fully Meets,1,2023-12-06,5,2,3,2023-06-04,Project Management,External,Failed,5,191.49,61
2956,2019-11-11,Production Technician I,WBL,Active,Part-Time,Zone C,Full-Time,Production       ,Engineers,1999-12-15,MA,Male,Hispanic,Widowed,Fully Meets,2,2023-06-02,5,4,1,2022-10-13,Customer Service,External,Passed,3,474.15,20
2957,2021-02-08,Production Technician I,NEL,Active,Part-Time,Zone B,Temporary,Production       ,Field Operations,1960-01-13,MA,Male,Hispanic,Single,Fully Meets,1,2023-02-21,1,3,4,2022-08-30,Project Management,External,Failed,1,550.42,61
2958,2020-06-01,Production Technician I,PL,Active,Contract,Zone C,Full-Time,Production       ,People Services,1945-09-04,MA,Male,Black,Divorced,Fully Meets,4,2023-05-16,1,2,4,2023-02-09,Technical Skills,External,Incomplete,1,681.23,75
2959,2022-10-26,Production Technician I,BPC,Terminated,Part-Time,Zone A,Temporary,Production       ,Aerial,1942-08-30,MA,Male,Hispanic,Widowed,Fully Meets,2,2023-05-07,1,5,2,2023-07-06,Customer Service,Internal,Incomplete,5,657.64,80
2960,2019-02-12,Production Technician I,CCDR,Active,Full-Time,Zone C,Part-Time,Production       ,General - Con,1976-09-21,MA,Female,White,Divorced,Fully Meets,2,2022-09-23,2,4,3,2022-12-16,Project Management,Internal,Incomplete,4,449.66,43
2961,2022-10-19,Production Technician I,SVG,Active,Full-Time,Zone A,Full-Time,Production       ,Field Operations,1977-12-20,MA,Female,Asian,Divorced,Fully Meets,2,2023-12-02,2,2,4,2023-01-19,Leadership Development,External,Passed,5,587.25,45
2962,2019-12-12,Production Technician I,EW,Active,Full-Time,Zone A,Full-Time,Production       ,Engineers,1982-03-10,MA,Female,Hispanic,Single,Fully Meets,1,2022-12-19,1,2,3,2022-08-28,Customer Service,Internal,Failed,2,198.55,37
2963,2021-11-29,Production Technician I,MSC,Active,Full-Time,Zone B,Full-Time,Production       ,Field Operations,1975-04-09,MA,Male,Other,Married,Fully Meets,2,2022-02-10,1,3,2,2023-06-08,Customer Service,External,Completed,5,629.24,46
2964,2021-05-15,Production Technician I,TNS,Active,Part-Time,Zone B,Full-Time,Production       ,Field Operations,1958-02-06,MA,Female,Other,Divorced,Fully Meets,2,2022-12-15,4,1,3,2022-10-14,Communication Skills,Internal,Incomplete,2,614.06,63
2965,2023-01-27,Production Technician I,PYZ,Active,Contract,Zone B,Temporary,Production       ,Field Operations,1957-04-01,MA,Female,Hispanic,Divorced,Fully Meets,1,2023-07-13,4,4,5,2023-03-07,Project Management,External,Completed,3,426.26,66
2966,2020-07-03,Production Technician I,WBL,Active,Full-Time,Zone A,Temporary,Production       ,Aerial,1961-04-23,MA,Male,White,Divorced,Fully Meets,4,2023-06-03,5,2,5,2022-10-17,Project Management,Internal,Passed,5,197.73,59
2967,2022-12-26,Production Technician I,NEL,Active,Full-Time,Zone A,Part-Time,Production       ,Field Operations,1983-06-12,MA,Female,Other,Married,Fully Meets,4,2022-11-08,2,3,1,2023-07-21,Customer Service,External,Incomplete,3,145.68,39
2968,2018-12-23,Production Technician I,CCDR,Active,Part-Time,Zone B,Temporary,Production       ,General - Con,1981-05-06,MA,Female,Black,Single,Fully Meets,4,2023-05-23,1,5,4,2022-11-20,Customer Service,Internal,Failed,3,764.74,37
2969,2020-09-28,Production Technician II,WBL,Terminated,Contract,Zone A,Part-Time,Production       ,General - Con,1987-12-28,MA,Female,Hispanic,Married,Fully Meets,2,2022-11-21,4,5,5,2022-10-18,Customer Service,Internal,Passed,3,405.4,33
2970,2020-09-16,Production Technician I,MSC,Active,Full-Time,Zone B,Temporary,Production       ,General - Con,1982-04-30,MA,Female,Hispanic,Widowed,Fully Meets,5,2022-10-23,5,5,5,2023-01-16,Leadership Development,External,Failed,4,689.49,38
2971,2020-02-09,Production Technician II,TNS,Active,Contract,Zone C,Temporary,Production       ,Aerial,1996-07-10,MA,Female,White,Divorced,Fully Meets,1,2022-10-14,3,5,4,2023-04-12,Project Management,Internal,Incomplete,2,141.14,24
2972,2023-02-13,Production Technician I,TNS,Active,Full-Time,Zone B,Part-Time,Production       ,General - Con,1948-03-04,MA,Female,Other,Widowed,Fully Meets,1,2022-11-24,3,4,3,2023-03-01,Leadership Development,Internal,Passed,1,788.69,75
2973,2019-12-01,Production Technician I,SVG,Active,Part-Time,Zone C,Part-Time,Production       ,General - Con,1951-06-14,MA,Female,Other,Married,Fully Meets,5,2022-09-12,1,3,3,2023-07-13,Technical Skills,Internal,Failed,5,458.81,68
2974,2022-11-04,Production Technician I,SVG,Active,Full-Time,Zone C,Part-Time,Production       ,Field Operations,1945-06-02,MA,Female,Black,Single,Fully Meets,5,2022-11-26,4,5,4,2023-04-27,Project Management,Internal,Passed,5,140.91,77
2975,2021-04-14,Production Technician I,WBL,Active,Full-Time,Zone A,Temporary,Production       ,Billable Consultants,1948-06-17,MA,Male,Asian,Married,Fully Meets,4,2022-12-29,2,3,4,2023-07-12,Leadership Development,External,Completed,5,551.76,73
2977,2020-08-28,Production Technician II,NEL,Active,Part-Time,Zone A,Temporary,Production       ,Yard (Material Handling),1987-10-12,MA,Male,Black,Divorced,Fully Meets,2,2023-03-21,2,4,3,2023-04-01,Project Management,Internal,Passed,4,640.05,33
2978,2022-08-16,Production Technician I,CCDR,Active,Full-Time,Zone C,Part-Time,Production       ,Yard (Material Handling),1981-11-09,MA,Male,Hispanic,Divorced,Fully Meets,4,2022-08-29,5,2,4,2022-11-02,Communication Skills,Internal,Failed,1,470.62,41
2979,2022-02-26,Production Technician I,PL,Active,Full-Time,Zone A,Temporary,Production       ,Field Operations,2001-06-16,MA,Female,Other,Widowed,Fully Meets,2,2023-08-01,4,5,4,2023-06-10,Leadership Development,External,Failed,4,257.87,21
2980,2019-12-30,Production Technician I,SVG,Active,Part-Time,Zone A,Temporary,Production       ,General - Con,1957-09-09,MA,Female,Hispanic,Divorced,Fully Meets,2,2023-06-02,1,3,5,2023-02-17,Customer Service,External,Passed,4,970.09,62
2981,2022-07-23,Production Technician I,TNS,Active,Part-Time,Zone B,Full-Time,Production       ,Aerial,1979-12-25,MA,Female,Black,Single,Fully Meets,1,2022-09-21,5,3,2,2023-06-25,Communication Skills,External,Completed,2,197.96,43
2982,2018-10-14,Production Technician II,WBL,Active,Full-Time,Zone B,Temporary,Production       ,Field Operations,1952-01-24,MA,Female,Other,Married,Fully Meets,2,2022-09-13,5,4,3,2022-10-31,Project Management,External,Failed,2,166.78,66
2983,2021-02-20,Production Technician II,PL,Active,Full-Time,Zone C,Temporary,Production       ,Splicing,1962-04-15,MA,Male,Hispanic,Widowed,Fully Meets,2,2023-01-07,4,5,4,2023-06-25,Project Management,External,Passed,4,267.6,59
2984,2020-03-28,Production Technician II,PYZ,Active,Contract,Zone B,Temporary,Production       ,Engineers,1975-03-04,MA,Female,Black,Divorced,Fully Meets,5,2022-09-12,4,1,1,2023-05-24,Project Management,Internal,Incomplete,1,671.21,45
2985,2019-02-05,Production Technician I,SVG,Active,Contract,Zone A,Part-Time,Production       ,General - Sga,1970-09-17,MA,Male,Hispanic,Married,Fully Meets,1,2023-07-14,3,5,2,2022-10-25,Customer Service,Internal,Failed,4,813.43,49
2986,2023-04-19,Production Technician I,NEL,Active,Full-Time,Zone B,Temporary,Production       ,General - Eng,1971-11-01,MA,Female,Asian,Single,Fully Meets,1,2023-12-07,4,5,3,2023-02-20,Communication Skills,Internal,Completed,1,501.89,52
2987,2020-09-24,Production Technician I,TNS,Active,Contract,Zone B,Full-Time,Production       ,Shop (Fleet),1966-02-20,MA,Male,Other,Single,Fully Meets,4,2023-06-07,4,3,3,2023-01-20,Leadership Development,External,Failed,4,133.4,54
2988,2020-11-14,Production Technician I,MSC,Active,Full-Time,Zone A,Part-Time,Production       ,General - Con,1972-01-18,MA,Male,Hispanic,Married,Fully Meets,1,2023-07-15,4,4,4,2023-01-03,Customer Service,Internal,Failed,4,312.8,48
2989,2021-09-16,Production Technician I,TNS,Active,Contract,Zone B,Temporary,Production       ,Engineers,1942-05-26,MA,Female,Hispanic,Widowed,Fully Meets,4,2023-06-18,2,3,3,2022-11-24,Communication Skills,External,Failed,3,272.76,79
2990,2019-04-21,Production Technician I,PYZ,Active,Full-Time,Zone C,Part-Time,Production       ,General - Con,1999-05-28,MA,Female,White,Single,Fully Meets,2,2023-05-21,2,2,3,2023-05-14,Project Management,External,Passed,3,494.03,20
2991,2020-03-13,Production Technician I,WBL,Active,Contract,Zone A,Full-Time,Production       ,General - Con,1999-03-17,MA,Female,White,Single,Exceeds,2,2022-08-23,5,5,3,2022-12-02,Project Management,Internal,Completed,3,722.92,21
2992,2022-04-16,Production Technician I,NEL,Active,Full-Time,Zone A,Part-Time,Production       ,Field Operations,1973-10-18,MA,Female,Asian,Married,Fully Meets,4,2022-07-12,1,4,2,2023-02-03,Leadership Development,Internal,Passed,1,125.34,49
2993,2019-03-18,Production Technician I,PL,Active,Full-Time,Zone A,Full-Time,Production       ,General - Con,1946-07-01,MA,Male,White,Widowed,Fully Meets,4,2022-12-14,5,5,1,2022-11-03,Communication Skills,Internal,Incomplete,3,559.24,73
2994,2022-02-18,Production Technician I,BPC,Active,Part-Time,Zone B,Temporary,Production       ,Engineers,1953-10-05,MA,Male,Other,Married,Fully Meets,4,2022-12-16,5,5,3,2022-12-14,Project Management,External,Incomplete,1,936.24,69
2995,2018-09-03,Production Technician I,CCDR,Active,Full-Time,Zone A,Full-Time,Production       ,General - Con,1954-10-17,MA,Male,Other,Single,Needs Improvement,4,2023-01-19,1,5,2,2023-07-03,Technical Skills,Internal,Passed,1,440.35,64
2996,2022-06-15,Production Technician I,SVG,Active,Contract,Zone B,Temporary,Production       ,General - Con,1989-09-30,MA,Female,Other,Widowed,Fully Meets,4,2022-08-27,3,2,2,2022-09-30,Technical Skills,Internal,Passed,2,727.12,33
2997,2022-02-14,Production Technician I,EW,Active,Contract,Zone B,Part-Time,Production       ,General - Con,1985-06-30,MA,Female,Other,Married,Fully Meets,2,2022-11-30,1,2,5,2023-02-16,Communication Skills,External,Completed,4,433.14,37
2998,2023-07-09,Production Technician I,MSC,Active,Contract,Zone C,Part-Time,Production       ,General - Con,1968-02-06,MA,Male,White,Widowed,Needs Improvement,1,2023-04-02,4,3,3,2022-10-17,Customer Service,External,Failed,1,764.14,55
2999,2018-10-28,Production Technician I,TNS,Active,Contract,Zone B,Part-Time,Production       ,Field Operations,1970-03-16,MA,Male,Asian,Divorced,Fully Meets,2,2023-01-24,2,1,4,2023-06-14,Customer Service,Internal,Passed,5,800.21,48
3000,2022-07-09,Production Technician I,PYZ,Active,Contract,Zone B,Full-Time,Production       ,Isp,1973-09-27,MA,Male,Other,Single,Fully Meets,1,2023-07-17,2,2,5,2023-05-11,Technical Skills,External,Incomplete,2,172.72,49
3001,2018-09-27,Production Technician I,WBL,Active,Full-Time,Zone C,Part-Time,Production       ,General - Con,1942-10-15,MA,Male,Asian,Widowed,Fully Meets,5,2023-04-13,5,4,3,2022-12-26,Communication Skills,Internal,Passed,5,346.93,76
3002,2020-10-27,Production Technician II,BPC,Active,Full-Time,Zone A,Part-Time,Production       ,General - Con,1991-05-16,MA,Female,White,Widowed,Fully Meets,2,2022-10-09,3,3,3,2023-02-05,Leadership Development,Internal,Passed,4,247.81,29
3003,2021-10-01,Production Technician II,CCDR,Active,Full-Time,Zone A,Part-Time,Production       ,Field Operations,1990-08-31,MA,Female,Other,Single,Fully Meets,5,2023-01-17,4,3,5,2022-11-16,Technical Skills,Internal,Passed,4,144.84,31
3004,2019-08-29,Production Technician II,EW,Active,Full-Time,Zone B,Full-Time,Production       ,General - Con,1996-01-24,MA,Female,Asian,Divorced,Fully Meets,5,2022-10-21,4,3,4,2023-03-07,Technical Skills,Internal,Incomplete,1,183.63,23
3005,2020-12-29,Production Technician II,MSC,Active,Contract,Zone C,Part-Time,Production       ,General - Con,1943-01-20,MA,Female,Hispanic,Widowed,Fully Meets,2,2023-01-18,4,5,1,2023-03-21,Communication Skills,Internal,Passed,5,997.4,77
3006,2022-10-04,Production Technician II,NEL,Active,Part-Time,Zone C,Full-Time,Production       ,Field Operations,1968-07-26,MA,Female,Asian,Single,Fully Meets,1,2023-02-28,3,5,2,2023-05-13,Communication Skills,External,Passed,3,415.18,54
3007,2019-03-21,Production Technician II,PL,Active,Part-Time,Zone A,Full-Time,Production       ,General - Con,1949-10-13,MA,Female,Black,Married,Fully Meets,2,2023-05-15,2,5,3,2023-07-19,Customer Service,External,Incomplete,5,147.35,70
3008,2020-04-03,Production Technician II,PYZ,Active,Full-Time,Zone A,Full-Time,Production       ,General - Sga,1977-06-03,MA,Female,Black,Widowed,Fully Meets,4,2023-09-04,2,1,4,2023-03-15,Leadership Development,Internal,Incomplete,3,967.08,43
3009,2019-06-02,Production Technician I,EW,Active,Part-Time,Zone C,Part-Time,Production       ,Billable Consultants,1997-01-05,MA,Male,White,Married,Fully Meets,2,2022-10-27,1,2,4,2022-11-20,Leadership Development,Internal,Incomplete,4,637.86,22
3013,2019-05-18,Production Technician I,CCDR,Active,Full-Time,Zone C,Full-Time,Production       ,Splicing,1982-03-25,MA,Female,Asian,Widowed,PIP,1,2023-07-13,5,2,4,2023-05-23,Leadership Development,Internal,Incomplete,4,776.3,37
3014,2022-11-23,Production Technician I,EW,Active,Contract,Zone B,Temporary,Production       ,Field Operations,1967-07-17,MA,Male,Hispanic,Single,PIP,2,2023-03-19,3,4,2,2023-02-01,Leadership Development,Internal,Completed,3,326.37,55
3015,2020-12-02,Production Technician I,MSC,Active,Part-Time,Zone C,Part-Time,Production       ,General - Sga,1976-06-14,MA,Male,Hispanic,Single,PIP,2,2022-04-12,5,5,5,2022-11-18,Customer Service,External,Completed,1,108.95,44
3016,2022-01-05,Production Technician I,NEL,Active,Part-Time,Zone A,Part-Time,Production       ,Finance & Accounting,2000-02-07,MA,Male,Black,Widowed,PIP,4,2022-11-29,3,1,2,2023-01-26,Communication Skills,Internal,Completed,4,550.9,22
3017,2023-04-16,Production Technician I,PL,Active,Full-Time,Zone B,Full-Time,Production       ,Field Operations,1994-12-12,MA,Female,Other,Divorced,PIP,5,2022-09-28,3,5,3,2022-08-19,Technical Skills,Internal,Incomplete,4,795.89,29
3018,2020-10-10,Production Technician I,PYZ,Active,Contract,Zone C,Part-Time,Production       ,Project Management - Con,1974-06-13,MA,Female,Black,Widowed,PIP,2,2022-09-13,1,1,4,2023-04-02,Communication Skills,External,Passed,1,980.49,46
3019,2022-04-15,Production Technician I,SVG,Active,Contract,Zone B,Full-Time,Production       ,Finance & Accounting,1979-09-21,MA,Female,Asian,Married,PIP,2,2022-11-09,3,4,2,2022-11-18,Technical Skills,External,Failed,1,155.46,43
3020,2023-07-25,Production Technician I,TNS,Active,Part-Time,Zone C,Part-Time,Production       ,General - Con,1944-07-01,MA,Male,Black,Widowed,PIP,2,2023-07-28,2,5,1,2023-06-19,Project Management,External,Completed,2,367.74,79
3021,2020-08-31,Production Technician I,WBL,Active,Contract,Zone A,Temporary,Production       ,Wireline Construction,1987-05-14,MA,Male,Other,Single,PIP,2,2022-10-19,5,3,4,2023-08-04,Customer Service,External,Passed,3,115.55,33
3022,2018-10-10,Production Technician I,BPC,Active,Full-Time,Zone C,Full-Time,Production       ,Splicing,1976-07-16,MA,Male,Other,Married,PIP,1,2023-05-02,2,2,3,2022-12-15,Communication Skills,External,Completed,3,848.52,42
3023,2019-01-15,Production Technician II,TNS,Terminated,Contract,Zone B,Part-Time,Production       ,General - Con,1958-01-30,MA,Female,Black,Widowed,PIP,2,2022-09-19,3,5,3,2023-05-04,Project Management,Internal,Passed,5,321.61,61
3024,2021-12-26,Production Technician II,BPC,Active,Contract,Zone A,Full-Time,Production       ,Project Management - Con,1962-03-28,MA,Female,Hispanic,Widowed,Fully Meets,2,2023-05-03,4,5,5,2022-12-21,Technical Skills,External,Passed,4,957.12,59
3025,2022-05-23,Production Technician II,CCDR,Active,Contract,Zone C,Temporary,Production       ,Project Management - Con,1999-03-29,MA,Female,Black,Married,Fully Meets,1,2023-01-25,3,4,5,2022-08-27,Communication Skills,External,Incomplete,3,177.63,23
3026,2022-08-23,Production Technician II,EW,Active,Contract,Zone C,Part-Time,Production       ,Project Management - Con,1943-05-08,MA,Female,Asian,Divorced,Fully Meets,2,2022-10-17,3,2,4,2022-11-02,Customer Service,External,Passed,3,864.03,79
3027,2023-05-27,Production Technician II,MSC,Active,Part-Time,Zone A,Full-Time,Production       ,General - Eng,1943-08-05,MA,Female,White,Single,Fully Meets,5,2023-02-17,3,2,4,2023-07-05,Communication Skills,External,Incomplete,4,707.06,80
3028,2018-08-10,Production Technician II,NEL,Terminated,Contract,Zone B,Temporary,Production       ,Engineers,2000-02-05,MA,Female,Asian,Married,Fully Meets,2,2023-01-04,5,4,1,2022-10-20,Communication Skills,Internal,Completed,4,690.29,18
3029,2021-10-24,Production Technician II,PL,Active,Contract,Zone C,Full-Time,Production       ,Finance & Accounting,1959-06-14,MA,Female,Asian,Widowed,Fully Meets,4,2023-08-02,1,1,3,2023-07-03,Project Management,External,Incomplete,1,721.83,62
3030,2022-07-05,Production Technician II,PYZ,Active,Full-Time,Zone C,Part-Time,Production       ,Wireline Construction,1953-10-08,MA,Female,White,Single,Fully Meets,1,2022-05-12,2,2,5,2022-12-24,Technical Skills,Internal,Passed,2,287.34,69
3031,2022-01-22,Production Technician I,SVG,Active,Contract,Zone B,Temporary,Production       ,Project Management - Con,1960-07-13,MA,Male,Asian,Married,Fully Meets,1,2022-12-20,2,3,2,2022-12-31,Technical Skills,External,Incomplete,2,783.36,62
3034,2021-10-16,Production Technician I,TNS,Active,Full-Time,Zone B,Temporary,Production       ,Field Operations,1967-04-05,MA,Female,White,Single,Fully Meets,2,2022-11-10,1,4,2,2022-11-25,Leadership Development,Internal,Passed,2,947.76,54
3035,2019-06-14,Production Technician I,PYZ,Active,Contract,Zone C,Temporary,Production       ,Engineers,1950-09-14,MA,Female,Other,Divorced,Fully Meets,1,2023-06-04,2,4,5,2023-05-09,Customer Service,Internal,Completed,1,498.19,69
3036,2020-07-05,Production Technician I,WBL,Active,Full-Time,Zone B,Temporary,Production       ,Technology / It,1957-06-28,MA,Female,White,Widowed,Fully Meets,2,2023-02-25,1,4,2,2023-06-19,Technical Skills,Internal,Failed,3,516.4,63
3037,2020-03-02,Production Technician I,NEL,Active,Full-Time,Zone C,Full-Time,Production       ,Field Operations,1989-06-10,MA,Male,Asian,Married,Fully Meets,4,2023-01-14,3,4,2,2023-05-01,Leadership Development,Internal,Failed,5,374.69,31
3038,2020-11-11,Production Technician I,PL,Active,Part-Time,Zone B,Temporary,Production       ,Field Operations,1955-08-20,MA,Male,White,Divorced,Fully Meets,2,2022-06-10,5,5,5,2022-08-17,Customer Service,Internal,Incomplete,5,244.22,65
3039,2019-12-22,Production Technician I,BPC,Active,Contract,Zone B,Temporary,Production       ,Project Management - Con,1966-03-24,MA,Female,Other,Single,Fully Meets,5,2023-03-08,4,2,1,2023-01-05,Leadership Development,Internal,Completed,2,130.81,53
3040,2020-12-14,Production Technician I,CCDR,Active,Full-Time,Zone A,Full-Time,Production       ,Field Operations,1984-01-02,MA,Female,White,Divorced,Fully Meets,5,2022-10-23,5,1,4,2022-12-30,Technical Skills,Internal,Passed,5,321.03,36
3041,2020-06-20,Production Technician I,SVG,Active,Contract,Zone C,Full-Time,Production       ,General - Con,2000-04-22,MA,Female,White,Single,Fully Meets,2,2023-05-18,5,5,4,2023-07-28,Project Management,Internal,Completed,4,354.82,20
3042,2023-06-09,Production Technician I,EW,Active,Contract,Zone B,Temporary,Production       ,Fielders,1961-06-24,MA,Female,White,Widowed,Exceeds,4,2023-01-13,4,1,2,2023-02-03,Technical Skills,Internal,Incomplete,2,513.54,62
3043,2022-09-25,Production Technician I,MSC,Active,Contract,Zone C,Full-Time,Production       ,Catv,1963-06-03,MA,Male,Black,Widowed,Exceeds,2,2023-01-05,5,3,3,2023-02-21,Customer Service,External,Completed,5,658.12,59
3044,2020-08-26,Production Technician I,TNS,Active,Contract,Zone B,Part-Time,Production       ,General - Con,1966-02-27,MA,Male,White,Single,Exceeds,2,2023-07-06,1,1,3,2022-12-20,Leadership Development,Internal,Passed,2,643.75,54
3045,2019-08-28,Production Technician I,PYZ,Active,Full-Time,Zone C,Temporary,Production       ,General - Eng,1968-10-02,MA,Male,Other,Single,Exceeds,2,2023-12-01,5,4,1,2023-03-03,Communication Skills,External,Incomplete,2,290.75,51
3046,2023-06-02,Production Technician II,TNS,Terminated,Part-Time,Zone A,Full-Time,Production       ,Wireline Construction,1983-05-06,MA,Female,Other,Single,Exceeds,4,2023-06-03,2,5,3,2023-01-14,Communication Skills,Internal,Passed,2,767.56,40
3047,2018-09-12,Production Technician II,PYZ,Active,Full-Time,Zone C,Full-Time,Production       ,Engineers,1965-03-10,MA,Female,White,Married,Exceeds,5,2022-11-13,4,2,1,2023-06-13,Customer Service,External,Passed,1,507.74,53
3048,2023-07-15,Production Technician II,WBL,Active,Contract,Zone B,Part-Time,Production       ,Isp,1978-03-13,MA,Female,White,Married,Fully Meets,2,2023-04-02,2,2,3,2023-01-08,Customer Service,Internal,Completed,2,919.75,45
3049,2023-07-02,Production Technician II,NEL,Active,Part-Time,Zone A,Temporary,Production       ,General - Con,1948-12-05,MA,Female,Asian,Married,Fully Meets,4,2022-10-10,5,3,2,2023-01-20,Project Management,External,Incomplete,4,510.95,75
3050,2020-02-10,Production Technician II,PL,Active,Contract,Zone C,Full-Time,Production       ,Splicing,1970-09-22,MA,Female,White,Single,Fully Meets,4,2022-09-26,1,3,4,2022-11-06,Project Management,External,Completed,2,826.19,50
3051,2021-08-27,Production Technician II,BPC,Terminated,Contract,Zone B,Temporary,Production       ,Underground,1972-02-13,MA,Female,Asian,Widowed,Fully Meets,5,2023-09-02,3,5,5,2023-05-02,Leadership Development,External,Incomplete,1,992.48,49
3052,2020-01-25,Production Technician II,CCDR,Active,Full-Time,Zone A,Full-Time,Production       ,General - Sga,1948-09-06,MA,Female,White,Single,Fully Meets,5,2023-07-22,5,1,3,2022-10-01,Technical Skills,External,Incomplete,3,824.73,72
3053,2020-03-26,Production Technician II,SVG,Active,Part-Time,Zone A,Full-Time,Production       ,General - Con,1958-04-01,MA,Female,Asian,Widowed,Fully Meets,2,2023-03-02,2,1,3,2023-07-04,Communication Skills,External,Failed,2,588.35,62
3054,2020-10-23,Production Technician I,SVG,Active,Contract,Zone C,Full-Time,Production       ,Field Operations,1949-10-26,MA,Male,White,Married,Fully Meets,1,2022-11-14,5,5,2,2023-06-07,Leadership Development,External,Incomplete,5,144.66,71
3056,2022-06-21,Production Technician I,MSC,Active,Part-Time,Zone A,Temporary,Production       ,Wireless,1943-10-29,MA,Female,Other,Divorced,Fully Meets,5,2023-08-04,5,5,2,2023-06-20,Communication Skills,External,Passed,1,535.51,79
3059,2021-03-28,Production Technician I,WBL,Active,Part-Time,Zone A,Temporary,Production       ,Project Management - Con,1972-05-08,MA,Female,White,Widowed,Fully Meets,1,2023-03-28,2,1,3,2023-07-10,Communication Skills,External,Completed,1,164.35,49
3060,2020-08-29,Production Technician I,NEL,Active,Part-Time,Zone A,Part-Time,Production       ,Yard (Material Handling),1951-03-01,MA,Male,Asian,Widowed,Fully Meets,2,2022-09-14,5,2,4,2022-08-30,Customer Service,Internal,Failed,3,165.67,69
3061,2023-01-03,Production Technician I,PL,Active,Part-Time,Zone C,Full-Time,Production       ,Wireline Construction,1956-09-26,MA,Male,Other,Married,Fully Meets,4,2023-07-19,5,1,3,2022-09-10,Technical Skills,External,Incomplete,5,602.56,67
3062,2022-11-28,Production Technician I,BPC,Active,Part-Time,Zone A,Temporary,Production       ,General - Con,1987-11-16,MA,Female,Asian,Divorced,Fully Meets,1,2023-05-20,3,4,1,2023-07-26,Leadership Development,Internal,Passed,1,312.91,35
3063,2021-12-22,Production Technician I,CCDR,Active,Contract,Zone B,Part-Time,Production       ,Field Operations,1983-10-21,MA,Female,Other,Widowed,Fully Meets,5,2022-06-10,1,5,1,2022-09-28,Project Management,External,Failed,3,767.52,38
3064,2023-07-08,Production Technician I,SVG,Active,Contract,Zone A,Full-Time,Production       ,Field Operations,1962-08-23,MA,Female,Other,Divorced,Fully Meets,4,2022-02-12,2,2,5,2023-07-31,Project Management,Internal,Incomplete,5,166.35,61
3065,2021-04-21,Production Technician I,EW,Active,Part-Time,Zone A,Temporary,Production       ,Field Operations,1976-07-10,MA,Female,Black,Divorced,Fully Meets,4,2022-01-12,3,1,2,2023-06-11,Project Management,Internal,Incomplete,1,997.24,45
3066,2022-07-28,Production Technician I,MSC,Active,Full-Time,Zone B,Full-Time,Production       ,Field Operations,1967-12-04,MA,Male,Hispanic,Divorced,Fully Meets,1,2022-04-12,5,4,1,2022-10-18,Communication Skills,External,Failed,3,258.73,55
3067,2019-11-05,Production Technician I,TNS,Active,Part-Time,Zone B,Part-Time,Production       ,Field Operations,1982-03-21,MA,Male,Hispanic,Single,Fully Meets,4,2022-12-26,3,1,2,2022-09-01,Communication Skills,External,Completed,1,483.26,37
